node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
11561,disease,Alzheimer disease 6,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
11647,disease,Alzheimer disease 7,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
11777,disease,Alzheimer disease 8,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
12344,disease,Alzheimer disease 11,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
12609,disease,Alzheimer disease 12,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
12630,disease,Alzheimer disease 13,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
12631,disease,Alzheimer disease 14,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
14265,disease,Alzheimer disease 18,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
10422,disease,Alzheimer disease 16,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
14036,disease,Alzheimer disease 17,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
14316,disease,Alzheimer disease 19,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
100088,disease,late-onset familial alzheimer disease,MONDO,late-onset familial alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
13064,disease,multiple synostoses syndrome 3,MONDO,multiple synostoses syndrome,multiple synostoses syndrome,13064_8519_54752_12394_17923
8519,disease,multiple synostoses syndrome 1,MONDO,multiple synostoses syndrome,multiple synostoses syndrome,13064_8519_54752_12394_17923
54752,disease,multiple synostoses syndrome 4,MONDO,multiple synostoses syndrome,multiple synostoses syndrome,13064_8519_54752_12394_17923
12394,disease,multiple synostoses syndrome 2,MONDO,multiple synostoses syndrome,multiple synostoses syndrome,13064_8519_54752_12394_17923
17923,disease,multiple synostoses syndrome,MONDO,multiple synostoses syndrome,multiple synostoses syndrome,13064_8519_54752_12394_17923
7333,disease,van der Woude syndrome 1,MONDO,van der Woude syndrome,van der Woude syndrome,7333_11712_19508
11712,disease,van der Woude syndrome 2,MONDO,van der Woude syndrome,van der Woude syndrome,7333_11712_19508
19508,disease,van der Woude syndrome,MONDO,van der Woude syndrome,van der Woude syndrome,7333_11712_19508
44724,disease,3-methylglutaconic aciduria type 9,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria,44724_9787_12435_9611_44723_9610_17359
9787,disease,3-methylglutaconic aciduria type 3,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria,44724_9787_12435_9611_44723_9610_17359
12435,disease,3-methylglutaconic aciduria type 5,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria,44724_9787_12435_9611_44723_9610_17359
9611,disease,3-methylglutaconic aciduria type 4,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria,44724_9787_12435_9611_44723_9610_17359
44723,disease,3-methylglutaconic aciduria type 8,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria,44724_9787_12435_9611_44723_9610_17359
9610,disease,3-methylglutaconic aciduria type 1,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria,44724_9787_12435_9611_44723_9610_17359
17359,disease,3-methylglutaconic aciduria,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria,44724_9787_12435_9611_44723_9610_17359
9067,disease,cystinuria (disease),MONDO,cystinuria,cystinuria,9067_19745_19746
19745,disease,cystinuria type A,MONDO,cystinuria,cystinuria,9067_19745_19746
19746,disease,cystinuria type B,MONDO,cystinuria,cystinuria,9067_19745_19746
24540,disease,Jervell and Lange-Nielsen syndrome 1,MONDO,Jervell and Lange-Nielsen syndrome,Jervell and Lange-Nielsen syndrome,24540_12871_9078
12871,disease,Jervell and Lange-Nielsen syndrome 2,MONDO,Jervell and Lange-Nielsen syndrome,Jervell and Lange-Nielsen syndrome,24540_12871_9078
9078,disease,Jervell and Lange-Nielsen syndrome,MONDO,Jervell and Lange-Nielsen syndrome,Jervell and Lange-Nielsen syndrome,24540_12871_9078
32614,disease,"epidermodysplasia verruciformis, susceptibility to, 2",MONDO,"epidermodysplasia verruciformis, susceptibility to","epidermodysplasia verruciformis, susceptibility to",32614_32666_32644_32667
32666,disease,"epidermodysplasia verruciformis, susceptibility to, 4",MONDO,"epidermodysplasia verruciformis, susceptibility to","epidermodysplasia verruciformis, susceptibility to",32614_32666_32644_32667
32644,disease,"epidermodysplasia verruciformis, susceptibility to, 3",MONDO,"epidermodysplasia verruciformis, susceptibility to","epidermodysplasia verruciformis, susceptibility to",32614_32666_32644_32667
32667,disease,"epidermodysplasia verruciformis, susceptibility to, 5",MONDO,"epidermodysplasia verruciformis, susceptibility to","epidermodysplasia verruciformis, susceptibility to",32614_32666_32644_32667
14966,disease,periventricular nodular heterotopia 7,MONDO,periventricular nodular heterotopia,periventricular nodular heterotopia,14966_32588_30061_14240_20341
32588,disease,periventricular nodular heterotopia 8,MONDO,periventricular nodular heterotopia,periventricular nodular heterotopia,14966_32588_30061_14240_20341
30061,disease,periventricular nodular heterotopia 9,MONDO,periventricular nodular heterotopia,periventricular nodular heterotopia,14966_32588_30061_14240_20341
14240,disease,periventricular nodular heterotopia 6,MONDO,periventricular nodular heterotopia,periventricular nodular heterotopia,14966_32588_30061_14240_20341
20341,disease,periventricular nodular heterotopia,MONDO,periventricular nodular heterotopia,periventricular nodular heterotopia,14966_32588_30061_14240_20341
13496,disease,"IgA nephropathy, susceptibility to, 2",MONDO,"IgA nephropathy, susceptibility to","IgA nephropathy, susceptibility to",13496_8072_14786
8072,disease,"IgA nephropathy, susceptibility to, 1",MONDO,"IgA nephropathy, susceptibility to","IgA nephropathy, susceptibility to",13496_8072_14786
14786,disease,"IgA nephropathy, susceptibility to, 3",MONDO,"IgA nephropathy, susceptibility to","IgA nephropathy, susceptibility to",13496_8072_14786
12200,disease,posterior polymorphous corneal dystrophy 3,MONDO,posterior polymorphous corneal dystrophy,posterior corneal dystrophy,12200_13027_54832_12199_7378_20364_20214
13027,disease,posterior amorphous corneal dystrophy,MONDO,posterior amorphous corneal dystrophy,posterior corneal dystrophy,12200_13027_54832_12199_7378_20364_20214
54832,disease,"corneal dystrophy, posterior polymorphous, 4",MONDO,posterior polymorphous corneal dystrophy,posterior corneal dystrophy,12200_13027_54832_12199_7378_20364_20214
12199,disease,posterior polymorphous corneal dystrophy 2,MONDO,posterior polymorphous corneal dystrophy,posterior corneal dystrophy,12200_13027_54832_12199_7378_20364_20214
7378,disease,posterior polymorphous corneal dystrophy 1,MONDO,posterior polymorphous corneal dystrophy,posterior corneal dystrophy,12200_13027_54832_12199_7378_20364_20214
20364,disease,posterior polymorphous corneal dystrophy,MONDO,posterior polymorphous corneal dystrophy,posterior corneal dystrophy,12200_13027_54832_12199_7378_20364_20214
20214,disease,posterior corneal dystrophy,MONDO,posterior corneal dystrophy,posterior corneal dystrophy,12200_13027_54832_12199_7378_20364_20214
20783,disease,capillary malformation-arteriovenous malformation 1,MONDO,capillary malformation-arteriovenous malformation,capillary malformation-arteriovenous malformation,20783_20785_12016
20785,disease,capillary malformation-arteriovenous malformation 2,MONDO,capillary malformation-arteriovenous malformation,capillary malformation-arteriovenous malformation,20783_20785_12016
12016,disease,capillary malformation-arteriovenous malformation syndrome,MONDO,capillary malformation-arteriovenous malformation,capillary malformation-arteriovenous malformation,20783_20785_12016
13108,disease,"leukemia, acute lymphocytic, susceptibility to, 1",MONDO,"leukemia, acute lymphocytic, susceptibility to","leukemia, lymphocytic, susceptibility to",13108_7190_12318_12934_12935_12936_13109
7190,disease,"leukemia, chronic lymphocytic, susceptibility to, 2",MONDO,"leukemia, chronic lymphocytic, susceptibility to","leukemia, lymphocytic, susceptibility to",13108_7190_12318_12934_12935_12936_13109
12318,disease,"leukemia, chronic lymphocytic, susceptibility to, 1",MONDO,"leukemia, chronic lymphocytic, susceptibility to","leukemia, lymphocytic, susceptibility to",13108_7190_12318_12934_12935_12936_13109
12934,disease,"leukemia, chronic lymphocytic, susceptibility to, 3",MONDO,"leukemia, chronic lymphocytic, susceptibility to","leukemia, lymphocytic, susceptibility to",13108_7190_12318_12934_12935_12936_13109
12935,disease,"leukemia, chronic lymphocytic, susceptibility to, 4",MONDO,"leukemia, chronic lymphocytic, susceptibility to","leukemia, lymphocytic, susceptibility to",13108_7190_12318_12934_12935_12936_13109
12936,disease,"leukemia, chronic lymphocytic, susceptibility to, 5",MONDO,"leukemia, chronic lymphocytic, susceptibility to","leukemia, lymphocytic, susceptibility to",13108_7190_12318_12934_12935_12936_13109
13109,disease,"leukemia, acute lymphocytic, susceptibility to, 2",MONDO,"leukemia, acute lymphocytic, susceptibility to","leukemia, lymphocytic, susceptibility to",13108_7190_12318_12934_12935_12936_13109
20730,disease,carpal tunnel syndrome 1,MONDO,carpal tunnel syndrome,carpal tunnel syndrome,20730_30883_7275
30883,disease,carpal tunnel syndrome 2,MONDO,carpal tunnel syndrome,carpal tunnel syndrome,20730_30883_7275
7275,disease,carpal tunnel syndrome,MONDO,carpal tunnel syndrome,carpal tunnel syndrome,20730_30883_7275
9433,disease,hypoplastic left heart syndrome 1,MONDO,hypoplastic left heart syndrome,hypoplastic left heart syndrome,9433_13752_4933
13752,disease,hypoplastic left heart syndrome 2,MONDO,hypoplastic left heart syndrome,hypoplastic left heart syndrome,9433_13752_4933
4933,disease,hypoplastic left heart syndrome,MONDO,hypoplastic left heart syndrome,hypoplastic left heart syndrome,9433_13752_4933
13741,disease,familial temporal lobe epilepsy 5,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
11965,disease,familial temporal lobe epilepsy 2,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
12705,disease,familial temporal lobe epilepsy 3,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
12706,disease,familial temporal lobe epilepsy 4,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
14639,disease,familial temporal lobe epilepsy 7,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
14308,disease,familial temporal lobe epilepsy 6,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
14650,disease,familial temporal lobe epilepsy 8,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
15586,disease,benign familial mesial temporal lobe epilepsy,MONDO,benign familial mesial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
100032,disease,familial temporal lobe epilepsy syndrome,MONDO,familial temporal lobe epilepsy,familial temporal lobe epilepsy,13741_11965_12705_12706_14639_14308_14650_15586_100032
14393,disease,"lymphedema, hereditary, 1D",MONDO,"lymphedema, hereditary","lymphedema, hereditary",14393_14797_13278_7919_12765
14797,disease,"lymphedema, hereditary, type III",MONDO,"lymphedema, hereditary","lymphedema, hereditary",14393_14797_13278_7919_12765
13278,disease,"lymphedema, hereditary, 1C",MONDO,"lymphedema, hereditary","lymphedema, hereditary",14393_14797_13278_7919_12765
7919,disease,"lymphedema, hereditary, 1A",MONDO,"lymphedema, hereditary","lymphedema, hereditary",14393_14797_13278_7919_12765
12765,disease,"lymphedema, hereditary, 1B",MONDO,"lymphedema, hereditary","lymphedema, hereditary",14393_14797_13278_7919_12765
14277,disease,developmental dysplasia of the hip 2,MONDO,developmental dysplasia of the hip,developmental dysplasia of the hip,14277_7729_158
7729,disease,developmental dysplasia of the hip 1,MONDO,developmental dysplasia of the hip,developmental dysplasia of the hip,14277_7729_158
158,disease,developmental dysplasia of the hip,MONDO,developmental dysplasia of the hip,developmental dysplasia of the hip,14277_7729_158
13453,disease,Leber congenital amaurosis 8,MONDO,Leber congenital amaurosis,Leber congenital amaurosis,13453_11415_8765_13454_12056_14145_12990_60650_11473_13613_32794_12723_13449_12525_13446_11458_8764_13231_13457_18998
11415,disease,Leber congenital amaurosis 3,MONDO,Leber congenital amaurosis,Leber congenital amaurosis,13453_11415_8765_13454_12056_14145_12990_60650_11473_13613_32794_12723_13449_12525_13446_11458_8764_13231_13457_18998
8765,disease,Leber congenital amaurosis 2,MONDO,Leber congenital amaurosis,Leber congenital amaurosis,13453_11415_8765_13454_12056_14145_12990_60650_11473_13613_32794_12723_13449_12525_13446_11458_8764_13231_13457_18998
13454,disease,Leber congenital amaurosis 11,MONDO,Leber congenital amaurosis,Leber congenital amaurosis,13453_11415_8765_13454_12056_14145_12990_60650_11473_13613_32794_12723_13449_12525_13446_11458_8764_13231_13457_18998
12056,disease,Leber congenital amaurosis 9,MONDO,Leber congenital amaurosis,Leber congenital amaurosis,13453_11415_8765_13454_12056_14145_12990_60650_11473_13613_32794_12723_13449_12525_13446_11458_8764_13231_13457_18998
14145,disease,Leber congenital amaurosis 17,MONDO,Leber congenital amaurosis,Leber congenital amaurosis,13453_11415_8765_13454_12056_14145_12990_60650_11473_13613_32794_12723_13449_12525_13446_11458_8764_13231_13457_18998
12990,disease,Leber congenital amaurosis 13,MONDO,Leber congenital amaurosis,Leber congenital amaurosis,13453_11415_8765_13454_12056_14145_12990_60650_11473_13613_32794_12723_13449_12525_13446_11458_8764_13231_13457_18998
