node_id,node_type,node_name,node_source,group_name_auto,group_name_bert
6117,disease,breast diffuse large B-cell lymphoma,MONDO,breast diffuse large B-cell lymphoma,diffuse large B-cell lymphoma
6118,disease,breast fibrosis,MONDO,breast fibrosis,breast fibrosis
6119,disease,breast mucosa-associated lymphoid tissue lymphoma,MONDO,breast mucosa-associated lymphoid tissue lymphoma,breast mucosa-associated lymphoid tissue lymphoma
6121,disease,calcifying fibrous tumor,MONDO,calcifying fibrous tumor,calcifying fibrous tumor
6122,disease,calcifying nested epithelial stromal tumor of the liver,MONDO,calcifying nested epithelial stromal tumor of the liver,calcifying nested epithelial stromal tumor of the liver
6128,disease,central nervous system anaplastic large cell lymphoma,MONDO,central nervous system anaplastic large cell lymphoma,central nervous system anaplastic large cell lymphoma
6131,disease,cerebellar liponeurocytoma,MONDO,cerebellar liponeurocytoma,cerebellar liponeurocytoma
6132,disease,cervical adenoid basal carcinoma,MONDO,cervical adenoid basal carcinoma,cervical adenoid basal carcinoma
6133,disease,cervical adenoid cystic carcinoma,MONDO,cervical adenoid cystic carcinoma,cervical adenoid cystic carcinoma
6137,disease,cervical intraepithelial neoplasia grade 2/3,MONDO,cervical intraepithelial neoplasia grade 2/3,cervical intraepithelial neoplasia grade 2/3
6138,disease,cervical large cell neuroendocrine carcinoma,MONDO,cervical large cell neuroendocrine carcinoma,cervical large cell neuroendocrine carcinoma
6139,disease,cervical metaplasia,MONDO,cervical metaplasia,cervical metaplasia
6140,disease,"cervical mucinous adenocarcinoma, minimal deviation variant",MONDO,"cervical mucinous adenocarcinoma, minimal deviation variant","cervical mucinous adenocarcinoma, minimal deviation variant"
6141,disease,cervical villoglandular adenocarcinoma,MONDO,cervical villoglandular adenocarcinoma,cervical villoglandular adenocarcinoma
6142,disease,cervical small cell carcinoma,MONDO,cervical small cell carcinoma,cervical small cell carcinoma
6144,disease,cervical Wilms tumor,MONDO,cervical Wilms tumor,cervical Wilms tumor
6146,disease,chondroid hamartoma,MONDO,chondroid hamartoma,chondroid hamartoma
6149,disease,clear cell papillary cystadenoma,MONDO,clear cell papillary cystadenoma,clear cell papillary cystadenoma
6150,disease,colon Burkitt lymphoma,MONDO,colon Burkitt lymphoma,colon Burkitt lymphoma
6151,disease,colon dysplasia,MONDO,colon dysplasia,colon dysplasia
6152,disease,colon inflammatory polyp,MONDO,colon inflammatory polyp,colon inflammatory polyp
6153,disease,colon juvenile polyp,MONDO,colon juvenile polyp,colon juvenile polyp
6154,disease,colon mucosa-associated lymphoid tissue lymphoma,MONDO,colon mucosa-associated lymphoid tissue lymphoma,colon mucosa-associated lymphoid tissue lymphoma
6156,disease,colon sessile serrated adenoma/polyp,MONDO,colon sessile serrated adenoma/polyp,colorectal sessile serrated adenoma/polyp
6158,disease,colorectal diffuse large B-cell lymphoma,MONDO,colorectal diffuse large B-cell lymphoma,colorectal diffuse large B-cell lymphoma
6159,disease,colorectal gastrointestinal stromal tumor,MONDO,colorectal gastrointestinal stromal tumor,colorectal gastrointestinal stromal tumor
6163,disease,colorectal serrated adenocarcinoma,MONDO,colorectal serrated adenocarcinoma,colorectal serrated adenocarcinoma
6166,disease,columnar cell hyperplasia of the breast,MONDO,columnar cell hyperplasia of the breast,columnar cell hyperplasia of the breast
6172,disease,conjunctival nevus,MONDO,conjunctival nevus,conjunctival nevus
6173,disease,conjunctival squamous cell carcinoma,MONDO,conjunctival squamous cell carcinoma,conjunctival squamous cell carcinoma
6174,disease,cortisol-producing adrenal cortex adenoma,MONDO,cortisol-producing adrenal cortex adenoma,cortisol-producing adrenal cortex adenoma
6178,disease,dedifferentiated solitary fibrous tumor,MONDO,dedifferentiated solitary fibrous tumor,dedifferentiated solitary fibrous tumor
6179,disease,desmoplastic ameloblastoma,MONDO,desmoplastic ameloblastoma,desmoplastic ameloblastoma
6183,disease,disseminated peritoneal leiomyomatosis,MONDO,disseminated peritoneal leiomyomatosis,disseminated peritoneal leiomyomatosis
6184,disease,ductal breast carcinoma in situ and lobular carcinoma in situ,MONDO,ductal breast carcinoma in situ and lobular carcinoma in situ,ductal breast carcinoma in situ and lobular carcinoma in situ
6185,disease,ductal or ductular proliferation,MONDO,ductal or ductular proliferation,ductal or ductular proliferation
6187,disease,duodenal villous adenoma,MONDO,duodenal villous adenoma,duodenal villous adenoma
6191,disease,endometrial clear cell adenocarcinoma,MONDO,endometrial clear cell adenocarcinoma,endometrial clear cell adenocarcinoma
6193,disease,endometrial hyperplasia without atypia,MONDO,endometrial hyperplasia without atypia,endometrial hyperplasia
6195,disease,endometrial polyp,MONDO,endometrial polyp,endometrial polyp
6196,disease,endometrial serous adenocarcinoma,MONDO,endometrial serous adenocarcinoma,endometrial serous adenocarcinoma
6197,disease,endometrial small cell carcinoma,MONDO,endometrial small cell carcinoma,endometrial small cell carcinoma
6199,disease,endometrial undifferentiated carcinoma,MONDO,endometrial undifferentiated carcinoma,endometrial undifferentiated carcinoma
6201,disease,ethmoid sinus adenoid cystic carcinoma,MONDO,ethmoid sinus adenoid cystic carcinoma,ethmoid sinus adenoid cystic carcinoma
6207,disease,fallopian tube carcinosarcoma,MONDO,fallopian tube carcinosarcoma,fallopian tube carcinosarcoma
6208,disease,fallopian tube serous adenocarcinoma,MONDO,fallopian tube serous adenocarcinoma,fallopian tube serous adenocarcinoma
6211,disease,fibrous hamartoma of infancy,MONDO,fibrous hamartoma of infancy,fibrous hamartoma of infancy
6212,disease,flat urothelial hyperplasia,MONDO,flat urothelial hyperplasia,flat urothelial hyperplasia
6213,disease,floor of mouth mucoepidermoid carcinoma,MONDO,floor of mouth mucoepidermoid carcinoma,floor of mouth mucoepidermoid carcinoma
6214,disease,follicular variant thyroid gland papillary carcinoma,MONDO,follicular variant thyroid gland papillary carcinoma,follicular variant thyroid gland papillary carcinoma
6216,disease,gallbladder adenoma,MONDO,gallbladder adenoma,gallbladder adenoma
6217,disease,gallbladder adenosquamous carcinoma,MONDO,gallbladder adenosquamous carcinoma,gallbladder adenosquamous carcinoma
6218,disease,gallbladder biliary intraepithelial neoplasia,MONDO,gallbladder biliary intraepithelial neoplasia,gallbladder biliary intraepithelial neoplasia
6219,disease,gallbladder small cell neuroendocrine carcinoma,MONDO,gallbladder small cell neuroendocrine carcinoma,gallbladder small cell neuroendocrine carcinoma
6222,disease,gastric choriocarcinoma,MONDO,gastric choriocarcinoma,gastric choriocarcinoma
6223,disease,gastric diffuse large B-cell lymphoma,MONDO,gastric diffuse large B-cell lymphoma,gastric diffuse large B-cell lymphoma
6225,disease,gastric mantle cell lymphoma,MONDO,gastric mantle cell lymphoma,gastric mantle cell lymphoma
6226,disease,gastric mucosa-associated lymphoid tissue lymphoma,MONDO,gastric mucosa-associated lymphoid tissue lymphoma,gastric mucosa-associated lymphoid tissue lymphoma
6227,disease,gastric neuroendocrine tumor G1,MONDO,gastric neuroendocrine tumor,gastric neuroendocrine tumor
6228,disease,gastric papillary adenocarcinoma,MONDO,gastric papillary adenocarcinoma,gastric papillary adenocarcinoma
6229,disease,gastric small cell neuroendocrine carcinoma,MONDO,gastric small cell neuroendocrine carcinoma,gastric small cell neuroendocrine carcinoma
6232,disease,giant cell tumor of soft tissue,MONDO,giant cell tumor of soft tissue,giant cell tumor of soft tissue
6234,disease,grade III prostatic intraepithelial neoplasia,MONDO,grade III prostatic intraepithelial neoplasia,grade III prostatic intraepithelial neoplasia
6237,disease,granulocytic sarcoma,MONDO,granulocytic sarcoma,granulocytic sarcoma
6241,disease,hepatic granuloma,MONDO,hepatic granuloma,hepatic granuloma
6246,disease,high grade surface osteosarcoma,MONDO,high grade surface osteosarcoma,high grade surface osteosarcoma
6250,disease,ileal neuroendocrine tumor G1,MONDO,ileal neuroendocrine tumor G1,ileal neuroendocrine tumor G1
6255,disease,intimal sarcoma,MONDO,intimal sarcoma,intimal sarcoma
6257,disease,jejunal neuroendocrine tumor G1,MONDO,jejunal neuroendocrine tumor G1,jejunal neuroendocrine tumor G1
6260,disease,kidney medullary carcinoma,MONDO,kidney medullary carcinoma,kidney medullary carcinoma
6262,disease,lacrimal gland adenoid cystic carcinoma,MONDO,lacrimal gland adenoid cystic carcinoma,lacrimal gland adenoid cystic carcinoma
6264,disease,laryngeal adenoid cystic carcinoma,MONDO,laryngeal adenoid cystic carcinoma,laryngeal adenoid cystic carcinoma
6265,disease,laryngeal small cell carcinoma,MONDO,laryngeal small cell carcinoma,laryngeal small cell carcinoma
6267,disease,liver cavernous hemangioma,MONDO,liver cavernous hemangioma,liver cavernous hemangioma
6268,disease,liver diffuse large B-cell lymphoma,MONDO,liver diffuse large B-cell lymphoma,diffuse large B-cell lymphoma
6270,disease,lobular breast carcinoma in situ,MONDO,lobular breast carcinoma in situ,lobular breast carcinoma in situ
6271,disease,low grade central osteosarcoma,MONDO,low grade central osteosarcoma,low grade central osteosarcoma
6273,disease,low grade fibromyxoid sarcoma with giant collagen rosettes,MONDO,low grade fibromyxoid sarcoma with giant collagen rosettes,low grade fibromyxoid sarcoma with giant collagen rosettes
6274,disease,low grade vulvar intraepithelial neoplasia,MONDO,low grade vulvar intraepithelial neoplasia,vulvar intraepithelial neoplasia
6275,disease,lung giant cell carcinoma,MONDO,lung giant cell carcinoma,lung giant cell carcinoma
6276,disease,lung inflammatory myofibroblastic tumor,MONDO,lung inflammatory myofibroblastic tumor,lung inflammatory myofibroblastic tumor
6278,disease,lung papilloma,MONDO,lung papilloma,lung papilloma
6281,disease,lung signet ring cell carcinoma,MONDO,lung signet ring cell carcinoma,lung signet ring cell carcinoma
6283,disease,lymphoepithelioma-like lung carcinoma,MONDO,lymphoepithelioma-like lung carcinoma,lymphoepithelioma-like lung carcinoma
6287,disease,malignancy in giant cell tumor of bone,MONDO,malignancy in giant cell tumor of bone,malignancy in giant cell tumor of bone
6288,disease,malignant adrenal gland pheochromocytoma,MONDO,malignant adrenal gland pheochromocytoma,malignant adrenal gland pheochromocytoma
6291,disease,malignant jugulotympanic paraganglioma,MONDO,malignant jugulotympanic paraganglioma,malignant jugulotympanic paraganglioma
6297,disease,maxillary sinus adenoid cystic carcinoma,MONDO,maxillary sinus adenoid cystic carcinoma,maxillary sinus adenoid cystic carcinoma
6301,disease,metanephric adenoma,MONDO,metanephric adenoma,metanephric adenoma
6302,disease,micropapillary serous carcinoma,MONDO,micropapillary serous carcinoma,micropapillary serous carcinoma
6303,disease,middle ear squamous cell carcinoma,MONDO,middle ear squamous cell carcinoma,middle ear squamous cell carcinoma
6307,disease,mixed somatotroph-lactotroph pituitary gland adenoma,MONDO,mixed somatotroph-lactotroph pituitary gland adenoma,mixed somatotroph-lactotroph pituitary gland adenoma
6309,disease,mucinous gastric adenocarcinoma,MONDO,mucinous gastric adenocarcinoma,mucinous gastric adenocarcinoma
6313,disease,nabothian cyst,MONDO,nabothian cyst,nabothian cyst
6317,disease,neurothekeoma,MONDO,neurothekeoma,neurothekeoma
6321,disease,non-functioning adrenal cortex adenoma,MONDO,non-functioning adrenal cortex adenoma,non-functioning adrenal cortex adenoma
6323,disease,non-seminomatous lesion,MONDO,non-seminomatous lesion,non-seminomatous lesion
6324,disease,normal breast-like subtype of breast carcinoma,MONDO,normal breast-like subtype of breast carcinoma,normal breast-like subtype of breast carcinoma
6326,disease,ocular melanoma with extraocular extension,MONDO,ocular melanoma with extraocular extension,ocular melanoma with extraocular extension
6330,disease,ossifying fibromyxoid tumor,MONDO,ossifying fibromyxoid tumor,ossifying fibromyxoid tumor
6336,disease,ovarian endometrioid adenocarcinoma with squamous differentiation,MONDO,ovarian endometrioid adenocarcinoma with squamous differentiation,ovarian endometrioid adenocarcinoma with squamous differentiation
6339,disease,ovarian microcystic stromal tumor,MONDO,ovarian microcystic stromal tumor,ovarian microcystic stromal tumor
6343,disease,ovarian transitional cell carcinoma,MONDO,ovarian transitional cell carcinoma,ovarian transitional cell carcinoma
6347,disease,pancreatic large cell neuroendocrine carcinoma,MONDO,pancreatic large cell neuroendocrine carcinoma,pancreatic large cell neuroendocrine carcinoma
6348,disease,pancreatic small cell neuroendocrine carcinoma,MONDO,pancreatic small cell neuroendocrine carcinoma,pancreatic small cell neuroendocrine carcinoma
6355,disease,parotid gland acinic cell carcinoma,MONDO,parotid gland acinic cell carcinoma,parotid gland acinic cell carcinoma
6356,disease,parotid gland adenoid cystic carcinoma,MONDO,parotid gland adenoid cystic carcinoma,parotid gland adenoid cystic carcinoma
6357,disease,parotid gland carcinoma ex pleomorphic adenoma,MONDO,parotid gland carcinoma ex pleomorphic adenoma,parotid gland carcinoma ex pleomorphic adenoma
6358,disease,parotid gland squamous cell carcinoma,MONDO,parotid gland squamous cell carcinoma,parotid gland squamous cell carcinoma
6364,disease,peritoneal well differentiated papillary mesothelioma,MONDO,peritoneal well differentiated papillary mesothelioma,well differentiated papillary mesothelioma
6366,disease,Peutz-Jeghers polyp of the stomach,MONDO,Peutz-Jeghers polyp of the stomach,Peutz-Jeghers polyp of the stomach
6367,disease,pharyngeal adenoid cystic carcinoma,MONDO,pharyngeal adenoid cystic carcinoma,pharyngeal adenoid cystic carcinoma
6368,disease,phosphaturic mesenchymal tumor,MONDO,phosphaturic mesenchymal tumor,phosphaturic mesenchymal tumor
6369,disease,pineal parenchymal tumor of intermediate differentiation,MONDO,pineal parenchymal tumor of intermediate differentiation,pineal parenchymal tumor of intermediate differentiation
6374,disease,placental choriocarcinoma,MONDO,placental choriocarcinoma,placental choriocarcinoma
6377,disease,pleural biphasic mesothelioma,MONDO,pleural biphasic mesothelioma,pleural biphasic mesothelioma
6378,disease,pleural epithelioid mesothelioma,MONDO,pleural epithelioid mesothelioma,pleural epithelioid mesothelioma
6380,disease,pleural sarcomatoid mesothelioma,MONDO,pleural sarcomatoid mesothelioma,pleural sarcomatoid mesothelioma
6381,disease,plexiform ameloblastoma,MONDO,plexiform ameloblastoma,plexiform ameloblastoma
6382,disease,poorly differentiated thyroid gland carcinoma,MONDO,poorly differentiated thyroid gland carcinoma,poorly differentiated thyroid gland carcinoma
6385,disease,primary intraosseous squamous cell carcinoma,MONDO,primary intraosseous squamous cell carcinoma,primary intraosseous squamous cell carcinoma
6387,disease,primary pulmonary diffuse large B-cell lymphoma,MONDO,primary pulmonary diffuse large B-cell lymphoma,primary pulmonary diffuse large B-cell lymphoma
6388,disease,prolactin-producing pituitary gland carcinoma,MONDO,prolactin-producing pituitary gland carcinoma,prolactin producing pituitary gland tumor
6390,disease,prostate small cell carcinoma,MONDO,prostate small cell carcinoma,prostate small cell carcinoma
